,Date,variable,value
1985,2020-10-31,Race-Asian,1009
1986,2020-11-01,Race-Asian,1009
1987,2020-11-02,Race-Asian,1010
1988,2020-11-03,Race-Asian,1012
1989,2020-11-04,Race-Asian,1014
1990,2020-11-05,Race-Asian,1014
1991,2020-11-06,Race-Asian,1015
1992,2020-11-07,Race-Asian,1015
1993,2020-11-08,Race-Asian,1015
1994,2020-11-09,Race-Asian,1015
1995,2020-11-10,Race-Asian,1016
1996,2020-11-11,Race-Asian,1017
1997,2020-11-12,Race-Asian,1020
1998,2020-11-13,Race-Asian,1020
1999,2020-11-14,Race-Asian,1020
2000,2020-11-15,Race-Asian,1020
2001,2020-11-16,Race-Asian,1025
2002,2020-11-17,Race-Asian,1029
2003,2020-11-18,Race-Asian,1036
2004,2020-11-19,Race-Asian,1039
2005,2020-11-20,Race-Asian,1042
2006,2020-11-21,Race-Asian,1043
2007,2020-11-22,Race-Asian,1043
2008,2020-11-23,Race-Asian,1049
2009,2020-11-24,Race-Asian,1054
2010,2020-11-25,Race-Asian,1060
2011,2020-11-26,Race-Asian,1062
2012,2020-11-27,Race-Asian,1065
2013,2020-11-28,Race-Asian,1069
2014,2020-11-29,Race-Asian,1072
2015,2020-11-30,Race-Asian,1078
2016,2020-12-01,Race-Asian,1082
2017,2020-12-02,Race-Asian,1082
2018,2020-12-03,Race-Asian,1091
2019,2020-12-04,Race-Asian,1100
2020,2020-12-05,Race-Asian,1103
2021,2020-12-06,Race-Asian,1113
2022,2020-12-07,Race-Asian,1129
2023,2020-12-08,Race-Asian,1138
2024,2020-12-09,Race-Asian,1151
2025,2020-12-10,Race-Asian,1157
2026,2020-12-11,Race-Asian,1168
2027,2020-12-12,Race-Asian,1173
2028,2020-12-13,Race-Asian,1178
2029,2020-12-14,Race-Asian,1194
2030,2020-12-15,Race-Asian,1207
2031,2020-12-16,Race-Asian,1220
2032,2020-12-17,Race-Asian,1227
2033,2020-12-18,Race-Asian,1242
2034,2020-12-19,Race-Asian,1248
2035,2020-12-20,Race-Asian,1248
2036,2020-12-21,Race-Asian,1251
2037,2020-12-22,Race-Asian,1258
2038,2020-12-23,Race-Asian,1296
2039,2020-12-24,Race-Asian,1296
2040,2020-12-25,Race-Asian,1318
2041,2020-12-26,Race-Asian,1324
2042,2020-12-27,Race-Asian,1336
2043,2020-12-28,Race-Asian,1367
2044,2020-12-29,Race-Asian,1400
2045,2020-12-30,Race-Asian,1435
2046,2020-12-31,Race-Asian,1458
2047,2021-01-01,Race-Asian,1471
2048,2021-01-02,Race-Asian,1489
2049,2021-01-03,Race-Asian,1494
2050,2021-01-04,Race-Asian,1519
2051,2021-01-05,Race-Asian,1557
2052,2021-01-06,Race-Asian,1580
2053,2021-01-07,Race-Asian,1622
2054,2021-01-08,Race-Asian,1649
2055,2021-01-09,Race-Asian,1672
2056,2021-01-10,Race-Asian,1693
2057,2021-01-11,Race-Asian,1731
2058,2021-01-12,Race-Asian,1770
2059,2021-01-13,Race-Asian,1812
2060,2021-01-14,Race-Asian,1838
2061,2021-01-15,Race-Asian,1864
2062,2021-01-16,Race-Asian,1882
2063,2021-01-17,Race-Asian,1887
2064,2021-01-18,Race-Asian,1904
2065,2021-01-19,Race-Asian,1930
2066,2021-01-20,Race-Asian,1946
2067,2021-01-21,Race-Asian,1971
2068,2021-01-22,Race-Asian,1992
2069,2021-01-23,Race-Asian,2001
2070,2021-01-24,Race-Asian,2003
2071,2021-01-25,Race-Asian,2028
2072,2021-01-26,Race-Asian,2064
2073,2021-01-27,Race-Asian,2102
2074,2021-01-28,Race-Asian,2117
2075,2021-01-29,Race-Asian,2154
2076,2021-01-30,Race-Asian,2179
2077,2021-01-31,Race-Asian,2186
2078,2021-02-01,Race-Asian,2211
2079,2021-02-02,Race-Asian,2231
2080,2021-02-03,Race-Asian,2264
2081,2021-02-04,Race-Asian,2281
2082,2021-02-05,Race-Asian,2297
2083,2021-02-06,Race-Asian,2306
2084,2021-02-07,Race-Asian,2315
2085,2021-02-08,Race-Asian,2355
2086,2021-02-09,Race-Asian,2371
2087,2021-02-10,Race-Asian,2394
2088,2021-02-11,Race-Asian,2413
2089,2021-02-12,Race-Asian,2436
2090,2021-02-13,Race-Asian,2451
2091,2021-02-14,Race-Asian,2454
2092,2021-02-15,Race-Asian,2476
2093,2021-02-16,Race-Asian,2495
2094,2021-02-17,Race-Asian,2509
2095,2021-02-18,Race-Asian,2530
2096,2021-02-19,Race-Asian,2551
2097,2021-02-20,Race-Asian,2571
2098,2021-02-21,Race-Asian,2574
2099,2021-02-22,Race-Asian,2589
2100,2021-02-23,Race-Asian,2725
2101,2021-02-24,Race-Asian,2731
2102,2021-02-25,Race-Asian,2746
2103,2021-02-26,Race-Asian,2757
2104,2021-02-27,Race-Asian,2776
2105,2021-02-28,Race-Asian,2779
2106,2021-03-01,Race-Asian,2793
2107,2021-03-02,Race-Asian,2798
2108,2021-03-03,Race-Asian,2811
2109,2021-03-04,Race-Asian,2828
2110,2021-03-05,Race-Asian,2834
2111,2021-03-06,Race-Asian,2836
2112,2021-03-07,Race-Asian,2837
2113,2021-03-08,Race-Asian,2848
2114,2021-03-09,Race-Asian,2857
2115,2021-03-10,Race-Asian,2866
2116,2021-03-11,Race-Asian,2886
2117,2021-03-12,Race-Asian,2894
2118,2021-03-13,Race-Asian,2903
2119,2021-03-14,Race-Asian,2903
2120,2021-03-15,Race-Asian,2912
2121,2021-03-16,Race-Asian,2931
2122,2021-03-17,Race-Asian,2939
2123,2021-03-18,Race-Asian,2945
2124,2021-03-19,Race-Asian,2950
2125,2021-03-20,Race-Asian,2951
2126,2021-03-21,Race-Asian,2953
2127,2021-03-22,Race-Asian,2959
2128,2021-03-23,Race-Asian,2974
2129,2021-03-24,Race-Asian,2978
2130,2021-03-25,Race-Asian,2980
2131,2021-03-26,Race-Asian,2982
2132,2021-03-27,Race-Asian,2982
2133,2021-03-28,Race-Asian,2982
2134,2021-03-29,Race-Asian,2983
2135,2021-03-30,Race-Asian,2983
2136,2021-03-31,Race-Asian,2983
2137,2021-04-01,Race-Asian,3001
2138,2021-04-02,Race-Asian,3017
2139,2021-04-03,Race-Asian,3050
2140,2021-04-04,Race-Asian,3063
2141,2021-04-05,Race-Asian,3069
2142,2021-04-06,Race-Asian,3076
2143,2021-04-07,Race-Asian,3088
2144,2021-04-08,Race-Asian,3132
2145,2021-04-09,Race-Asian,3154
2146,2021-04-10,Race-Asian,3174
2147,2021-04-11,Race-Asian,3191
2148,2021-04-12,Race-Asian,3199
2149,2021-04-13,Race-Asian,3220
2150,2021-04-14,Race-Asian,3226
2151,2021-04-15,Race-Asian,3235
2152,2021-04-16,Race-Asian,3237
2153,2021-04-17,Race-Asian,3244
2154,2021-04-18,Race-Asian,3247
2155,2021-04-19,Race-Asian,3252
2156,2021-04-20,Race-Asian,3260
2157,2021-04-21,Race-Asian,3261
2158,2021-04-22,Race-Asian,3263
2159,2021-04-23,Race-Asian,3264
2160,2021-04-24,Race-Asian,3263
2161,2021-04-25,Race-Asian,3263
2162,2021-04-26,Race-Asian,3267
2163,2021-04-27,Race-Asian,3270
2164,2021-04-28,Race-Asian,3275
2165,2021-04-29,Race-Asian,3279
2166,2021-04-30,Race-Asian,3283
2167,2021-05-01,Race-Asian,3283
2168,2021-05-02,Race-Asian,3283
2169,2021-05-03,Race-Asian,3284
2170,2021-05-04,Race-Asian,3288
2171,2021-05-05,Race-Asian,3288
2172,2021-05-06,Race-Asian,3289
2173,2021-05-07,Race-Asian,3291
2174,2021-05-08,Race-Asian,3291
2175,2021-05-09,Race-Asian,3293
2176,2021-05-10,Race-Asian,3292
2177,2021-05-11,Race-Asian,3290
2178,2021-05-12,Race-Asian,3291
2179,2021-05-13,Race-Asian,3295
2180,2021-05-14,Race-Asian,3297
2181,2021-05-15,Race-Asian,3298
2182,2021-05-16,Race-Asian,3298
2183,2021-05-17,Race-Asian,3299
2184,2021-05-18,Race-Asian,3298
2185,2021-05-19,Race-Asian,3300
2186,2021-05-20,Race-Asian,3302
2187,2021-05-21,Race-Asian,3304
2188,2021-05-22,Race-Asian,3305
2189,2021-05-23,Race-Asian,3305
2190,2021-05-24,Race-Asian,3306
2191,2021-05-25,Race-Asian,3307
2192,2021-05-26,Race-Asian,3325
2193,2021-05-27,Race-Asian,3326
2194,2021-05-28,Race-Asian,3327
2195,2021-05-29,Race-Asian,3328
2196,2021-05-30,Race-Asian,3331
2197,2021-05-31,Race-Asian,3332
2198,2021-06-01,Race-Asian,3333
2199,2021-06-02,Race-Asian,3335
2200,2021-06-03,Race-Asian,3338
2201,2021-06-04,Race-Asian,3340
2202,2021-06-05,Race-Asian,3340
2203,2021-06-06,Race-Asian,3340
2204,2021-06-07,Race-Asian,3341
2205,2021-06-08,Race-Asian,3341
2206,2021-06-09,Race-Asian,3338
2207,2021-06-10,Race-Asian,3338
2208,2021-06-11,Race-Asian,3338
2209,2021-06-12,Race-Asian,3338
2210,2020-03-28,Race-Black,0
2211,2020-03-29,Race-Black,0
2212,2020-03-30,Race-Black,0
2213,2020-03-31,Race-Black,0
2214,2020-04-01,Race-Black,0
2215,2020-04-02,Race-Black,0
2216,2020-04-03,Race-Black,0
2217,2020-04-04,Race-Black,0
2218,2020-04-05,Race-Black,0
2219,2020-04-06,Race-Black,0
2220,2020-04-07,Race-Black,0
2221,2020-04-08,Race-Black,23
2222,2020-04-09,Race-Black,26
2223,2020-04-10,Race-Black,28
2224,2020-04-11,Race-Black,34
2225,2020-04-12,Race-Black,39
2226,2020-04-13,Race-Black,47
2227,2020-04-14,Race-Black,56
2228,2020-04-15,Race-Black,65
2229,2020-04-16,Race-Black,71
2230,2020-04-17,Race-Black,80
2231,2020-04-18,Race-Black,83
2232,2020-04-19,Race-Black,87
2233,2020-04-20,Race-Black,93
2234,2020-04-21,Race-Black,102
2235,2020-04-22,Race-Black,109
2236,2020-04-23,Race-Black,115
2237,2020-04-24,Race-Black,118
2238,2020-04-25,Race-Black,119
2239,2020-04-26,Race-Black,122
2240,2020-04-27,Race-Black,129
2241,2020-04-28,Race-Black,133
2242,2020-04-29,Race-Black,135
2243,2020-04-30,Race-Black,144
2244,2020-05-01,Race-Black,144
2245,2020-05-02,Race-Black,147
2246,2020-05-03,Race-Black,149
2247,2020-05-04,Race-Black,156
2248,2020-05-05,Race-Black,163
2249,2020-05-06,Race-Black,181
2250,2020-05-07,Race-Black,188
2251,2020-05-08,Race-Black,193
2252,2020-05-09,Race-Black,196
2253,2020-05-10,Race-Black,203
2254,2020-05-11,Race-Black,208
2255,2020-05-12,Race-Black,212
2256,2020-05-13,Race-Black,217
2257,2020-05-14,Race-Black,224
2258,2020-05-15,Race-Black,227
2259,2020-05-16,Race-Black,231
2260,2020-05-17,Race-Black,232
2261,2020-05-18,Race-Black,245
2262,2020-05-19,Race-Black,250
2263,2020-05-20,Race-Black,256
2264,2020-05-21,Race-Black,257
2265,2020-05-22,Race-Black,261
2266,2020-05-23,Race-Black,261
2267,2020-05-24,Race-Black,264
2268,2020-05-25,Race-Black,270
2269,2020-05-26,Race-Black,275
2270,2020-05-27,Race-Black,278
2271,2020-05-28,Race-Black,282
2272,2020-05-29,Race-Black,290
2273,2020-05-30,Race-Black,291
2274,2020-05-31,Race-Black,295
2275,2020-06-01,Race-Black,298
2276,2020-06-02,Race-Black,307
2277,2020-06-03,Race-Black,312
2278,2020-06-04,Race-Black,313
2279,2020-06-05,Race-Black,320
2280,2020-06-06,Race-Black,323
2281,2020-06-07,Race-Black,324
2282,2020-06-08,Race-Black,330
2283,2020-06-09,Race-Black,333
2284,2020-06-10,Race-Black,337
2285,2020-06-11,Race-Black,336
2286,2020-06-12,Race-Black,340
2287,2020-06-13,Race-Black,344
2288,2020-06-14,Race-Black,346
2289,2020-06-15,Race-Black,347
2290,2020-06-16,Race-Black,349
2291,2020-06-17,Race-Black,352
2292,2020-06-18,Race-Black,355
2293,2020-06-19,Race-Black,357
2294,2020-06-20,Race-Black,358
2295,2020-06-21,Race-Black,361
2296,2020-06-22,Race-Black,366
2297,2020-06-23,Race-Black,373
2298,2020-06-24,Race-Black,379
2299,2020-06-25,Race-Black,383
2300,2020-06-26,Race-Black,386
2301,2020-06-27,Race-Black,392
2302,2020-06-28,Race-Black,394
2303,2020-06-29,Race-Black,397
2304,2020-06-30,Race-Black,401
2305,2020-07-01,Race-Black,406
2306,2020-07-02,Race-Black,406
2307,2020-07-03,Race-Black,406
2308,2020-07-04,Race-Black,409
2309,2020-07-05,Race-Black,411
2310,2020-07-06,Race-Black,412
2311,2020-07-07,Race-Black,416
2312,2020-07-08,Race-Black,419
2313,2020-07-09,Race-Black,424
2314,2020-07-10,Race-Black,431
2315,2020-07-11,Race-Black,434
2316,2020-07-12,Race-Black,434
2317,2020-07-13,Race-Black,438
2318,2020-07-14,Race-Black,441
2319,2020-07-15,Race-Black,445
2320,2020-07-16,Race-Black,448
2321,2020-07-17,Race-Black,459
2322,2020-07-18,Race-Black,460
2323,2020-07-19,Race-Black,460
2324,2020-07-20,Race-Black,463
2325,2020-07-21,Race-Black,469
2326,2020-07-22,Race-Black,473
2327,2020-07-23,Race-Black,478
2328,2020-07-24,Race-Black,483
2329,2020-07-25,Race-Black,487
2330,2020-07-26,Race-Black,487
2331,2020-07-27,Race-Black,490
2332,2020-07-28,Race-Black,497
2333,2020-07-29,Race-Black,501
2334,2020-07-30,Race-Black,508
2335,2020-07-31,Race-Black,516
2336,2020-08-01,Race-Black,519
2337,2020-08-02,Race-Black,520
2338,2020-08-03,Race-Black,526
2339,2020-08-04,Race-Black,531
2340,2020-08-05,Race-Black,534
2341,2020-08-06,Race-Black,534
2342,2020-08-07,Race-Black,538
2343,2020-08-08,Race-Black,538
2344,2020-08-09,Race-Black,540
2345,2020-08-10,Race-Black,542
2346,2020-08-11,Race-Black,544
2347,2020-08-12,Race-Black,547
2348,2020-08-13,Race-Black,552
2349,2020-08-14,Race-Black,552
2350,2020-08-15,Race-Black,553
2351,2020-08-16,Race-Black,554
2352,2020-08-17,Race-Black,559
2353,2020-08-18,Race-Black,568
2354,2020-08-19,Race-Black,575
2355,2020-08-20,Race-Black,581
2356,2020-08-21,Race-Black,583
2357,2020-08-22,Race-Black,583
2358,2020-08-23,Race-Black,583
2359,2020-08-24,Race-Black,585
2360,2020-08-25,Race-Black,589
2361,2020-08-26,Race-Black,592
2362,2020-08-27,Race-Black,597
2363,2020-08-28,Race-Black,597
2364,2020-08-29,Race-Black,597
2365,2020-08-30,Race-Black,599
2366,2020-08-31,Race-Black,600
2367,2020-09-01,Race-Black,605
2368,2020-09-02,Race-Black,606
2369,2020-09-03,Race-Black,609
2370,2020-09-04,Race-Black,610
2371,2020-09-05,Race-Black,610
2372,2020-09-06,Race-Black,612
2373,2020-09-07,Race-Black,613
2374,2020-09-08,Race-Black,621
2375,2020-09-09,Race-Black,626
2376,2020-09-10,Race-Black,627
2377,2020-09-11,Race-Black,632
2378,2020-09-12,Race-Black,633
2379,2020-09-13,Race-Black,630
2380,2020-09-14,Race-Black,633
2381,2020-09-15,Race-Black,637
2382,2020-09-16,Race-Black,635
2383,2020-09-17,Race-Black,635
2384,2020-09-18,Race-Black,637
2385,2020-09-19,Race-Black,642
2386,2020-09-20,Race-Black,643
2387,2020-09-21,Race-Black,648
2388,2020-09-22,Race-Black,649
2389,2020-09-23,Race-Black,654
2390,2020-09-24,Race-Black,656
2391,2020-09-25,Race-Black,659
2392,2020-09-26,Race-Black,659
2393,2020-09-27,Race-Black,659
2394,2020-09-28,Race-Black,661
2395,2020-09-29,Race-Black,665
2396,2020-09-30,Race-Black,668
2397,2020-10-01,Race-Black,670
2398,2020-10-02,Race-Black,675
2399,2020-10-03,Race-Black,675
2400,2020-10-04,Race-Black,675
2401,2020-10-05,Race-Black,675
2402,2020-10-06,Race-Black,676
2403,2020-10-07,Race-Black,677
2404,2020-10-08,Race-Black,677
2405,2020-10-09,Race-Black,679
2406,2020-10-10,Race-Black,678
2407,2020-10-11,Race-Black,678
2408,2020-10-12,Race-Black,678
2409,2020-10-13,Race-Black,678
2410,2020-10-14,Race-Black,679
2411,2020-10-15,Race-Black,681
2412,2020-10-16,Race-Black,680
2413,2020-10-17,Race-Black,680
2414,2020-10-18,Race-Black,680
2415,2020-10-19,Race-Black,685
2416,2020-10-20,Race-Black,690
2417,2020-10-21,Race-Black,690
2418,2020-10-22,Race-Black,690
2419,2020-10-23,Race-Black,689
2420,2020-10-24,Race-Black,689
2421,2020-10-25,Race-Black,689
2422,2020-10-26,Race-Black,692
2423,2020-10-27,Race-Black,695
2424,2020-10-28,Race-Black,696
2425,2020-10-29,Race-Black,697
2426,2020-10-30,Race-Black,698
2427,2020-10-31,Race-Black,698
2428,2020-11-01,Race-Black,698
2429,2020-11-02,Race-Black,700
2430,2020-11-03,Race-Black,700
2431,2020-11-04,Race-Black,701
2432,2020-11-05,Race-Black,704
2433,2020-11-06,Race-Black,704
2434,2020-11-07,Race-Black,705
2435,2020-11-08,Race-Black,706
2436,2020-11-09,Race-Black,708
2437,2020-11-10,Race-Black,708
2438,2020-11-11,Race-Black,708
2439,2020-11-12,Race-Black,709
2440,2020-11-13,Race-Black,711
2441,2020-11-14,Race-Black,712
2442,2020-11-15,Race-Black,713
2443,2020-11-16,Race-Black,713
2444,2020-11-17,Race-Black,715
2445,2020-11-18,Race-Black,717
2446,2020-11-19,Race-Black,724
2447,2020-11-20,Race-Black,727
2448,2020-11-21,Race-Black,726
2449,2020-11-22,Race-Black,728
2450,2020-11-23,Race-Black,729
2451,2020-11-24,Race-Black,733
2452,2020-11-25,Race-Black,734
2453,2020-11-26,Race-Black,737
2454,2020-11-27,Race-Black,737
2455,2020-11-28,Race-Black,740
2456,2020-11-29,Race-Black,741
2457,2020-11-30,Race-Black,744
2458,2020-12-01,Race-Black,745
2459,2020-12-02,Race-Black,750
2460,2020-12-03,Race-Black,753
2461,2020-12-04,Race-Black,760
2462,2020-12-05,Race-Black,761
2463,2020-12-06,Race-Black,762
2464,2020-12-07,Race-Black,769
2465,2020-12-08,Race-Black,774
2466,2020-12-09,Race-Black,782
2467,2020-12-10,Race-Black,786
2468,2020-12-11,Race-Black,787
2469,2020-12-12,Race-Black,789
2470,2020-12-13,Race-Black,796
2471,2020-12-14,Race-Black,800
2472,2020-12-15,Race-Black,808
2473,2020-12-16,Race-Black,816
2474,2020-12-17,Race-Black,824
2475,2020-12-18,Race-Black,828
2476,2020-12-19,Race-Black,834
2477,2020-12-20,Race-Black,834
2478,2020-12-21,Race-Black,839
2479,2020-12-22,Race-Black,839
2480,2020-12-23,Race-Black,858
2481,2020-12-24,Race-Black,858
2482,2020-12-25,Race-Black,867
2483,2020-12-26,Race-Black,870
2484,2020-12-27,Race-Black,874
2485,2020-12-28,Race-Black,887
2486,2020-12-29,Race-Black,903
2487,2020-12-30,Race-Black,931
2488,2020-12-31,Race-Black,950
2489,2021-01-01,Race-Black,966
2490,2021-01-02,Race-Black,977
2491,2021-01-03,Race-Black,984
2492,2021-01-04,Race-Black,993
2493,2021-01-05,Race-Black,1007
2494,2021-01-06,Race-Black,1017
2495,2021-01-07,Race-Black,1047
2496,2021-01-08,Race-Black,1061
2497,2021-01-09,Race-Black,1076
2498,2021-01-10,Race-Black,1085
2499,2021-01-11,Race-Black,1107
2500,2021-01-12,Race-Black,1125
2501,2021-01-13,Race-Black,1158
2502,2021-01-14,Race-Black,1179
2503,2021-01-15,Race-Black,1199
2504,2021-01-16,Race-Black,1207
2505,2021-01-17,Race-Black,1212
2506,2021-01-18,Race-Black,1229
2507,2021-01-19,Race-Black,1240
2508,2021-01-20,Race-Black,1266
2509,2021-01-21,Race-Black,1276
2510,2021-01-22,Race-Black,1291
2511,2021-01-23,Race-Black,1297
2512,2021-01-24,Race-Black,1300
2513,2021-01-25,Race-Black,1320
2514,2021-01-26,Race-Black,1340
2515,2021-01-27,Race-Black,1362
2516,2021-01-28,Race-Black,1378
2517,2021-01-29,Race-Black,1396
2518,2021-01-30,Race-Black,1408
2519,2021-01-31,Race-Black,1411
2520,2021-02-01,Race-Black,1423
2521,2021-02-02,Race-Black,1439
2522,2021-02-03,Race-Black,1457
2523,2021-02-04,Race-Black,1468
2524,2021-02-05,Race-Black,1475
2525,2021-02-06,Race-Black,1483
2526,2021-02-07,Race-Black,1493
2527,2021-02-08,Race-Black,1511
2528,2021-02-09,Race-Black,1521
2529,2021-02-10,Race-Black,1538
2530,2021-02-11,Race-Black,1543
2531,2021-02-12,Race-Black,1552
2532,2021-02-13,Race-Black,1559
2533,2021-02-14,Race-Black,1560
2534,2021-02-15,Race-Black,1567
2535,2021-02-16,Race-Black,1574
2536,2021-02-17,Race-Black,1583
2537,2021-02-18,Race-Black,1590
2538,2021-02-19,Race-Black,1600
2539,2021-02-20,Race-Black,1609
2540,2021-02-21,Race-Black,1609
2541,2021-02-22,Race-Black,1623
2542,2021-02-23,Race-Black,1694
2543,2021-02-24,Race-Black,1703
2544,2021-02-25,Race-Black,1708
2545,2021-02-26,Race-Black,1720
2546,2021-02-27,Race-Black,1735
2547,2021-02-28,Race-Black,1738
2548,2021-03-01,Race-Black,1744
2549,2021-03-02,Race-Black,1746
2550,2021-03-03,Race-Black,1749
2551,2021-03-04,Race-Black,1767
2552,2021-03-05,Race-Black,1776
2553,2021-03-06,Race-Black,1778
2554,2021-03-07,Race-Black,1779
2555,2021-03-08,Race-Black,1781
2556,2021-03-09,Race-Black,1790
2557,2021-03-10,Race-Black,1801
2558,2021-03-11,Race-Black,1809
2559,2021-03-12,Race-Black,1814
2560,2021-03-13,Race-Black,1818
2561,2021-03-14,Race-Black,1818
2562,2021-03-15,Race-Black,1823
2563,2021-03-16,Race-Black,1837
2564,2021-03-17,Race-Black,1841
2565,2021-03-18,Race-Black,1847
2566,2021-03-19,Race-Black,1855
2567,2021-03-20,Race-Black,1856
2568,2021-03-21,Race-Black,1857
2569,2021-03-22,Race-Black,1862
2570,2021-03-23,Race-Black,1866
2571,2021-03-24,Race-Black,1870
2572,2021-03-25,Race-Black,1871
2573,2021-03-26,Race-Black,1872
2574,2021-03-27,Race-Black,1872
2575,2021-03-28,Race-Black,1873
2576,2021-03-29,Race-Black,1875
2577,2021-03-30,Race-Black,1876
2578,2021-03-31,Race-Black,1875
2579,2021-04-01,Race-Black,1887
2580,2021-04-02,Race-Black,1893
2581,2021-04-03,Race-Black,1900
2582,2021-04-04,Race-Black,1903
2583,2021-04-05,Race-Black,1906
2584,2021-04-06,Race-Black,1912
2585,2021-04-07,Race-Black,1917
2586,2021-04-08,Race-Black,1936
2587,2021-04-09,Race-Black,1944
2588,2021-04-10,Race-Black,1948
2589,2021-04-11,Race-Black,1954
2590,2021-04-12,Race-Black,1955
2591,2021-04-13,Race-Black,1959
2592,2021-04-14,Race-Black,1963
2593,2021-04-15,Race-Black,1968
2594,2021-04-16,Race-Black,1970
2595,2021-04-17,Race-Black,1976
2596,2021-04-18,Race-Black,1977
2597,2021-04-19,Race-Black,1980
2598,2021-04-20,Race-Black,1986
2599,2021-04-21,Race-Black,1989
2600,2021-04-22,Race-Black,1990
2601,2021-04-23,Race-Black,1993
2602,2021-04-24,Race-Black,1993
2603,2021-04-25,Race-Black,1995
2604,2021-04-26,Race-Black,1998
2605,2021-04-27,Race-Black,2000
2606,2021-04-28,Race-Black,2002
2607,2021-04-29,Race-Black,2004
2608,2021-04-30,Race-Black,2005
2609,2021-05-01,Race-Black,2005
2610,2021-05-02,Race-Black,2005
2611,2021-05-03,Race-Black,2008
2612,2021-05-04,Race-Black,2008
2613,2021-05-05,Race-Black,2008
2614,2021-05-06,Race-Black,2011
2615,2021-05-07,Race-Black,2016
2616,2021-05-08,Race-Black,2016
2617,2021-05-09,Race-Black,2016
2618,2021-05-10,Race-Black,2018
2619,2021-05-11,Race-Black,2019
2620,2021-05-12,Race-Black,2021
2621,2021-05-13,Race-Black,2022
2622,2021-05-14,Race-Black,2023
2623,2021-05-15,Race-Black,2023
2624,2021-05-16,Race-Black,2023
2625,2021-05-17,Race-Black,2025
2626,2021-05-18,Race-Black,2027
2627,2021-05-19,Race-Black,2032
2628,2021-05-20,Race-Black,2033
2629,2021-05-21,Race-Black,2034
2630,2021-05-22,Race-Black,2035
2631,2021-05-23,Race-Black,2036
2632,2021-05-24,Race-Black,2041
2633,2021-05-25,Race-Black,2048
2634,2021-05-26,Race-Black,2063
2635,2021-05-27,Race-Black,2064
2636,2021-05-28,Race-Black,2063
2637,2021-05-29,Race-Black,2064
2638,2021-05-30,Race-Black,2064
2639,2021-05-31,Race-Black,2064
2640,2021-06-01,Race-Black,2067
2641,2021-06-02,Race-Black,2068
2642,2021-06-03,Race-Black,2069
2643,2021-06-04,Race-Black,2069
2644,2021-06-05,Race-Black,2069
2645,2021-06-06,Race-Black,2070
2646,2021-06-07,Race-Black,2074
2647,2021-06-08,Race-Black,2074
2648,2021-06-09,Race-Black,2077
2649,2021-06-10,Race-Black,2077
2650,2021-06-11,Race-Black,2077
2651,2021-06-12,Race-Black,2080
2652,2020-03-28,Race-Hispanic,0
2653,2020-03-29,Race-Hispanic,0
2654,2020-03-30,Race-Hispanic,0
2655,2020-03-31,Race-Hispanic,0
2656,2020-04-01,Race-Hispanic,0
2657,2020-04-02,Race-Hispanic,0
2658,2020-04-03,Race-Hispanic,0
2659,2020-04-04,Race-Hispanic,0
2660,2020-04-05,Race-Hispanic,0
2661,2020-04-06,Race-Hispanic,0
2662,2020-04-07,Race-Hispanic,0
2663,2020-04-08,Race-Hispanic,47
2664,2020-04-09,Race-Hispanic,54
2665,2020-04-10,Race-Hispanic,68
2666,2020-04-11,Race-Hispanic,80
2667,2020-04-12,Race-Hispanic,90
2668,2020-04-13,Race-Hispanic,105
2669,2020-04-14,Race-Hispanic,116
2670,2020-04-15,Race-Hispanic,132
2671,2020-04-16,Race-Hispanic,151
2672,2020-04-17,Race-Hispanic,183
2673,2020-04-18,Race-Hispanic,190
2674,2020-04-19,Race-Hispanic,196
2675,2020-04-20,Race-Hispanic,212
2676,2020-04-21,Race-Hispanic,242
2677,2020-04-22,Race-Hispanic,269
2678,2020-04-23,Race-Hispanic,295
2679,2020-04-24,Race-Hispanic,311
2680,2020-04-25,Race-Hispanic,322
2681,2020-04-26,Race-Hispanic,337
2682,2020-04-27,Race-Hispanic,361
2683,2020-04-28,Race-Hispanic,381
2684,2020-04-29,Race-Hispanic,402
2685,2020-04-30,Race-Hispanic,420
2686,2020-05-01,Race-Hispanic,434
2687,2020-05-02,Race-Hispanic,443
2688,2020-05-03,Race-Hispanic,453
2689,2020-05-04,Race-Hispanic,482
2690,2020-05-05,Race-Hispanic,509
2691,2020-05-06,Race-Hispanic,531
2692,2020-05-07,Race-Hispanic,552
2693,2020-05-08,Race-Hispanic,562
2694,2020-05-09,Race-Hispanic,568
2695,2020-05-10,Race-Hispanic,582
2696,2020-05-11,Race-Hispanic,597
2697,2020-05-12,Race-Hispanic,620
2698,2020-05-13,Race-Hispanic,633
2699,2020-05-14,Race-Hispanic,650
2700,2020-05-15,Race-Hispanic,671
2701,2020-05-16,Race-Hispanic,685
2702,2020-05-17,Race-Hispanic,691
2703,2020-05-18,Race-Hispanic,728
2704,2020-05-19,Race-Hispanic,750
2705,2020-05-20,Race-Hispanic,769
2706,2020-05-21,Race-Hispanic,784
2707,2020-05-22,Race-Hispanic,798
2708,2020-05-23,Race-Hispanic,807
2709,2020-05-24,Race-Hispanic,814
2710,2020-05-25,Race-Hispanic,825
2711,2020-05-26,Race-Hispanic,853
2712,2020-05-27,Race-Hispanic,873
2713,2020-05-28,Race-Hispanic,897
2714,2020-05-29,Race-Hispanic,923
2715,2020-05-30,Race-Hispanic,937
2716,2020-05-31,Race-Hispanic,945
