Date,variable,value
2020-07-16,Sex-Male,74099
2020-07-17,Sex-Male,75496
2020-07-18,Sex-Male,76992
2020-07-19,Sex-Male,78514
2020-07-20,Sex-Male,79684
2020-07-21,Sex-Male,81065
2020-07-22,Sex-Male,81891
2020-07-23,Sex-Male,82704
2020-07-24,Sex-Male,84313
2020-07-25,Sex-Male,85539
2020-07-26,Sex-Male,86490
2020-07-27,Sex-Male,87698
2020-07-28,Sex-Male,89249
2020-07-29,Sex-Male,90232
2020-07-30,Sex-Male,91338
2020-07-31,Sex-Male,92408
2020-08-01,Sex-Male,93115
2020-08-02,Sex-Male,93899
2020-08-03,Sex-Male,94735
2020-08-04,Sex-Male,95816
2020-08-05,Sex-Male,97377
2020-08-06,Sex-Male,98759
2020-08-07,Sex-Male,99953
2020-08-08,Sex-Male,100822
2020-08-09,Sex-Male,101723
2020-08-10,Sex-Male,102349
2020-08-11,Sex-Male,103338
2020-08-12,Sex-Male,104511
2020-08-13,Sex-Male,105655
2020-08-14,Sex-Male,106584
2020-08-15,Sex-Male,107270
2020-08-16,Sex-Male,107856
2020-08-17,Sex-Male,108256
2020-08-18,Sex-Male,109053
2020-08-19,Sex-Male,109882
2020-08-20,Sex-Male,110663
2020-08-21,Sex-Male,111397
2020-08-22,Sex-Male,111955
2020-08-23,Sex-Male,112512
2020-08-24,Sex-Male,112912
2020-08-25,Sex-Male,113821
2020-08-26,Sex-Male,114574
2020-08-27,Sex-Male,115290
2020-08-28,Sex-Male,115871
2020-08-29,Sex-Male,116389
2020-08-30,Sex-Male,116855
2020-08-31,Sex-Male,117229
2020-09-01,Sex-Male,117924
2020-09-02,Sex-Male,118454
2020-09-03,Sex-Male,119147
2020-09-04,Sex-Male,119666
2020-09-05,Sex-Male,120061
2020-09-06,Sex-Male,120299
2020-09-07,Sex-Male,120520
2020-09-08,Sex-Male,120789
2020-09-09,Sex-Male,121349
2020-09-10,Sex-Male,121829
2020-09-11,Sex-Male,122335
2020-09-12,Sex-Male,122700
2020-09-13,Sex-Male,123017
2020-09-14,Sex-Male,123272
2020-09-15,Sex-Male,123776
2020-09-16,Sex-Male,124297
2020-09-17,Sex-Male,124837
2020-09-18,Sex-Male,125458
2020-09-19,Sex-Male,126045
2020-09-20,Sex-Male,126359
2020-09-21,Sex-Male,126659
2020-09-22,Sex-Male,127185
2020-09-23,Sex-Male,127761
2020-09-24,Sex-Male,128366
2020-09-25,Sex-Male,128938
2020-09-26,Sex-Male,129373
2020-09-27,Sex-Male,129687
2020-09-28,Sex-Male,130063
2020-09-29,Sex-Male,130573
2020-09-30,Sex-Male,131067
2020-10-01,Sex-Male,131651
2020-10-02,Sex-Male,132108
2020-10-03,Sex-Male,132640
2020-10-04,Sex-Male,132834
2020-10-05,Sex-Male,133237
2020-10-06,Sex-Male,133963
2020-10-07,Sex-Male,134506
2020-10-08,Sex-Male,135066
2020-10-09,Sex-Male,135636
2020-10-10,Sex-Male,136204
2020-10-11,Sex-Male,136612
2020-10-12,Sex-Male,136980
2020-10-13,Sex-Male,137562
2020-10-14,Sex-Male,138134
2020-10-15,Sex-Male,138599
2020-10-16,Sex-Male,139047
2020-10-17,Sex-Male,139278
2020-10-18,Sex-Male,139723
2020-10-19,Sex-Male,140007
2020-10-20,Sex-Male,140200
2020-10-21,Sex-Male,141957
2020-10-22,Sex-Male,143262
2020-10-23,Sex-Male,144210
2020-10-24,Sex-Male,144705
2020-10-25,Sex-Male,144213
2020-10-26,Sex-Male,144705
2020-10-27,Sex-Male,146452
2020-10-28,Sex-Male,147238
2020-10-29,Sex-Male,147809
2020-10-30,Sex-Male,148401
2020-10-31,Sex-Male,149094
2020-11-01,Sex-Male,149763
2020-11-02,Sex-Male,150302
2020-11-03,Sex-Male,151119
2020-11-04,Sex-Male,152249
2020-11-05,Sex-Male,153215
2020-11-06,Sex-Male,154267
2020-11-07,Sex-Male,155306
2020-11-08,Sex-Male,155968
2020-11-09,Sex-Male,156973
2020-11-10,Sex-Male,157932
2020-11-11,Sex-Male,159323
2020-11-12,Sex-Male,160487
2020-11-13,Sex-Male,162153
2020-11-14,Sex-Male,163703
2020-11-15,Sex-Male,165053
2020-11-16,Sex-Male,165994
2020-11-17,Sex-Male,167654
2020-11-18,Sex-Male,169875
2020-11-19,Sex-Male,172121
2020-11-20,Sex-Male,174195
2020-11-21,Sex-Male,175586
2020-11-22,Sex-Male,178446
2020-11-23,Sex-Male,180059
2020-11-24,Sex-Male,181935
2020-11-25,Sex-Male,184300
2020-11-26,Sex-Male,186423
2020-11-27,Sex-Male,187897
2020-11-28,Sex-Male,190380
2020-11-29,Sex-Male,192841
2020-11-30,Sex-Male,196219
2020-12-01,Sex-Male,198648
2020-12-02,Sex-Male,202679
2020-12-03,Sex-Male,206449
2020-12-04,Sex-Male,210431
2020-12-05,Sex-Male,215647
2020-12-06,Sex-Male,219370
2020-12-07,Sex-Male,223160
2020-12-08,Sex-Male,226850
2020-12-09,Sex-Male,233355
2020-12-10,Sex-Male,239774
2020-12-11,Sex-Male,244934
2020-12-12,Sex-Male,251288
2020-12-13,Sex-Male,254678
2020-12-14,Sex-Male,259796
2020-12-15,Sex-Male,269948
2020-12-16,Sex-Male,277020
2020-12-17,Sex-Male,284410
2020-12-18,Sex-Male,290506
2020-12-19,Sex-Male,297406
2020-12-20,Sex-Male,302703
2020-12-21,Sex-Male,308168
2020-12-22,Sex-Male,315427
2020-12-23,Sex-Male,322687
2020-12-24,Sex-Male,322687
2020-12-25,Sex-Male,335990
2020-12-26,Sex-Male,342714
2020-12-27,Sex-Male,349010
2020-12-28,Sex-Male,354370
2020-12-29,Sex-Male,358874
2020-12-30,Sex-Male,365120
2020-12-31,Sex-Male,373733
2021-01-01,Sex-Male,380928
2021-01-02,Sex-Male,387982
2021-01-03,Sex-Male,392455
2021-01-04,Sex-Male,397766
2021-01-05,Sex-Male,402731
2021-01-06,Sex-Male,411015
2021-01-07,Sex-Male,421004
2021-01-08,Sex-Male,428400
2021-01-09,Sex-Male,434324
2021-01-10,Sex-Male,440158
2021-01-11,Sex-Male,445522
2021-01-12,Sex-Male,450705
2021-01-13,Sex-Male,458549
2021-01-14,Sex-Male,464916
2021-01-15,Sex-Male,471133
2021-01-16,Sex-Male,478520
2021-01-17,Sex-Male,483142
2021-01-18,Sex-Male,486724
2021-01-19,Sex-Male,489133
2021-01-20,Sex-Male,493475
2021-01-21,Sex-Male,497336
2021-01-22,Sex-Male,501864
2021-01-23,Sex-Male,505459
2021-01-24,Sex-Male,508502
2021-01-25,Sex-Male,511131
2021-01-26,Sex-Male,514031
2021-01-27,Sex-Male,517086
2021-01-28,Sex-Male,519854
2021-01-29,Sex-Male,523028
2021-01-30,Sex-Male,525641
2021-01-31,Sex-Male,527585
2021-02-01,Sex-Male,529215
2021-02-02,Sex-Male,531412
2021-02-03,Sex-Male,535490
2021-02-04,Sex-Male,537464
2021-02-05,Sex-Male,539619
2021-02-06,Sex-Male,540919
2021-02-07,Sex-Male,542157
2021-02-08,Sex-Male,543593
2021-02-09,Sex-Male,545014
2021-02-10,Sex-Male,547125
2021-02-11,Sex-Male,548690
2021-02-12,Sex-Male,550054
2021-02-13,Sex-Male,550982
2021-02-14,Sex-Male,551874
2021-02-15,Sex-Male,552500
2021-02-16,Sex-Male,553451
2021-02-17,Sex-Male,554612
2021-02-18,Sex-Male,555732
2021-02-19,Sex-Male,556855
2021-02-20,Sex-Male,557472
2021-02-21,Sex-Male,557934
2021-02-22,Sex-Male,559209
2021-02-23,Sex-Male,560155
2021-02-24,Sex-Male,561085
2021-02-25,Sex-Male,561908
2021-02-26,Sex-Male,562671
2021-02-27,Sex-Male,563422
2021-02-28,Sex-Male,563892
2021-03-01,Sex-Male,564516
2021-03-02,Sex-Male,565219
2021-03-03,Sex-Male,566208
2021-03-04,Sex-Male,567354
2021-03-05,Sex-Male,568229
2021-03-06,Sex-Male,568821
2021-03-07,Sex-Male,569252
2021-03-08,Sex-Male,569849
2021-03-09,Sex-Male,570508
2021-03-10,Sex-Male,570508
2021-03-11,Sex-Male,571551
2021-03-12,Sex-Male,571916
2021-03-13,Sex-Male,572322
2021-03-14,Sex-Male,572583
2021-03-15,Sex-Male,572708
2021-03-16,Sex-Male,573110
2021-03-17,Sex-Male,573483
2021-03-18,Sex-Male,573798
2021-03-19,Sex-Male,574058
2021-03-20,Sex-Male,574280
2021-03-21,Sex-Male,574521
2021-03-22,Sex-Male,574697
2021-03-23,Sex-Male,574952
2021-03-24,Sex-Male,575202
2021-03-25,Sex-Male,575559
2021-03-26,Sex-Male,575860
2021-03-27,Sex-Male,576101
2021-03-28,Sex-Male,576267
2021-03-29,Sex-Male,576440
2021-03-30,Sex-Male,576696
2021-03-31,Sex-Male,576440
2021-04-01,Sex-Male,577325
2021-04-02,Sex-Male,577710
2021-04-03,Sex-Male,577946
2021-04-04,Sex-Male,578111
2021-04-05,Sex-Male,578265
2021-04-06,Sex-Male,578453
2021-04-07,Sex-Male,578689
2021-04-08,Sex-Male,579015
2021-04-09,Sex-Male,579353
2021-04-10,Sex-Male,579599
2021-04-11,Sex-Male,579784
2021-04-12,Sex-Male,579950
2021-04-13,Sex-Male,580121
2021-04-14,Sex-Male,580371
2021-04-15,Sex-Male,580658
2021-04-16,Sex-Male,580921
2021-04-17,Sex-Male,581544
2021-04-18,Sex-Male,581693
2021-04-19,Sex-Male,581839
2021-04-20,Sex-Male,582001
2021-04-21,Sex-Male,582185
2021-04-22,Sex-Male,582405
2021-04-23,Sex-Male,582586
2021-04-24,Sex-Male,582883
2021-04-25,Sex-Male,583122
2021-04-26,Sex-Male,583366
2021-04-27,Sex-Male,583501
2021-04-28,Sex-Male,583674
2021-04-29,Sex-Male,583827
2021-04-30,Sex-Male,584006
2021-05-01,Sex-Male,584258
2021-05-02,Sex-Male,584374
2021-05-03,Sex-Male,584462
2021-05-04,Sex-Male,584532
2021-05-05,Sex-Male,584666
2021-05-06,Sex-Male,584845
2021-05-07,Sex-Male,585011
2021-05-08,Sex-Male,585118
2021-05-09,Sex-Male,585263
2021-05-10,Sex-Male,585341
2021-05-11,Sex-Male,585462
2021-05-12,Sex-Male,585580
2021-05-13,Sex-Male,585833
2021-05-14,Sex-Male,585938
2021-05-15,Sex-Male,586016
2021-05-16,Sex-Male,586095
2021-05-17,Sex-Male,586167
2021-05-18,Sex-Male,586254
2021-05-19,Sex-Male,586352
2021-05-20,Sex-Male,586451
2021-05-21,Sex-Male,586655
2021-05-22,Sex-Male,586740
2021-05-23,Sex-Male,586818
2021-05-24,Sex-Male,586887
2021-05-25,Sex-Male,586954
2021-05-26,Sex-Male,588570
2021-05-27,Sex-Male,588639
2021-05-28,Sex-Male,588728
2021-05-29,Sex-Male,588787
2021-05-30,Sex-Male,588859
2021-05-31,Sex-Male,588909
2021-06-01,Sex-Male,588955
2021-06-02,Sex-Male,589043
2021-06-03,Sex-Male,589132
2021-06-04,Sex-Male,589241
2021-06-05,Sex-Male,589346
2021-06-06,Sex-Male,589413
2021-06-07,Sex-Male,589493
2021-06-08,Sex-Male,589557
2021-06-09,Sex-Male,589646
2021-06-10,Sex-Male,589707
2021-06-11,Sex-Male,589880
2021-06-12,Sex-Male,589958
2020-03-17,Sex-Other,0
2020-03-18,Sex-Other,0
2020-03-19,Sex-Other,0
2020-03-20,Sex-Other,0
2020-03-21,Sex-Other,0
2020-03-22,Sex-Other,0
2020-03-23,Sex-Other,0
2020-03-24,Sex-Other,0
2020-03-25,Sex-Other,0
2020-03-26,Sex-Other,0
2020-03-27,Sex-Other,0
2020-03-28,Sex-Other,0
2020-03-29,Sex-Other,0
2020-03-30,Sex-Other,0
2020-03-31,Sex-Other,0
2020-04-01,Sex-Other,0
2020-04-02,Sex-Other,0
2020-04-03,Sex-Other,0
2020-04-04,Sex-Other,0
2020-04-05,Sex-Other,0
2020-04-06,Sex-Other,0
2020-04-07,Sex-Other,0
2020-04-08,Sex-Other,1
2020-04-09,Sex-Other,2
2020-04-10,Sex-Other,2
2020-04-11,Sex-Other,2
2020-04-12,Sex-Other,2
2020-04-13,Sex-Other,3
2020-04-14,Sex-Other,3
2020-04-15,Sex-Other,3
2020-04-16,Sex-Other,3
2020-04-17,Sex-Other,3
2020-04-18,Sex-Other,3
2020-04-19,Sex-Other,3
2020-04-20,Sex-Other,5
2020-04-21,Sex-Other,5
2020-04-22,Sex-Other,5
2020-04-23,Sex-Other,5
2020-04-24,Sex-Other,5
2020-04-25,Sex-Other,5
2020-04-26,Sex-Other,5
2020-04-27,Sex-Other,5
2020-04-28,Sex-Other,5
2020-04-29,Sex-Other,5
2020-04-30,Sex-Other,5
2020-05-01,Sex-Other,6
2020-05-02,Sex-Other,6
2020-05-03,Sex-Other,6
2020-05-04,Sex-Other,6
2020-05-05,Sex-Other,7
2020-05-06,Sex-Other,7
2020-05-07,Sex-Other,7
2020-05-08,Sex-Other,7
2020-05-09,Sex-Other,7
2020-05-10,Sex-Other,7
2020-05-11,Sex-Other,7
2020-05-12,Sex-Other,9
2020-05-13,Sex-Other,9
2020-05-14,Sex-Other,9
2020-05-15,Sex-Other,9
2020-05-16,Sex-Other,9
2020-05-17,Sex-Other,9
2020-05-18,Sex-Other,9
2020-05-19,Sex-Other,9
2020-05-20,Sex-Other,9
2020-05-21,Sex-Other,10
2020-05-22,Sex-Other,10
2020-05-23,Sex-Other,10
2020-05-24,Sex-Other,10
2020-05-25,Sex-Other,10
2020-05-26,Sex-Other,10
2020-05-27,Sex-Other,10
2020-05-28,Sex-Other,10
2020-05-29,Sex-Other,10
2020-05-30,Sex-Other,10
2020-05-31,Sex-Other,10
2020-06-01,Sex-Other,10
2020-06-02,Sex-Other,10
2020-06-03,Sex-Other,10
2020-06-04,Sex-Other,10
2020-06-05,Sex-Other,10
2020-06-06,Sex-Other,10
2020-06-07,Sex-Other,10
2020-06-08,Sex-Other,10
2020-06-09,Sex-Other,10
2020-06-10,Sex-Other,10
2020-06-11,Sex-Other,10
2020-06-12,Sex-Other,10
2020-06-13,Sex-Other,10
2020-06-14,Sex-Other,10
2020-06-15,Sex-Other,10
2020-06-16,Sex-Other,10
2020-06-17,Sex-Other,10
2020-06-18,Sex-Other,10
2020-06-19,Sex-Other,11
2020-06-20,Sex-Other,11
2020-06-21,Sex-Other,10
2020-06-22,Sex-Other,10
2020-06-23,Sex-Other,10
2020-06-24,Sex-Other,10
2020-06-25,Sex-Other,10
2020-06-26,Sex-Other,12
2020-06-27,Sex-Other,12
2020-06-28,Sex-Other,12
2020-06-29,Sex-Other,12
2020-06-30,Sex-Other,12
2020-07-01,Sex-Other,17
2020-07-02,Sex-Other,17
2020-07-03,Sex-Other,17
2020-07-04,Sex-Other,17
2020-07-05,Sex-Other,17
2020-07-06,Sex-Other,17
2020-07-07,Sex-Other,17
2020-07-08,Sex-Other,12
2020-07-09,Sex-Other,12
2020-07-10,Sex-Other,17
2020-07-11,Sex-Other,20
2020-07-12,Sex-Other,28
2020-07-13,Sex-Other,38
2020-07-14,Sex-Other,45
2020-07-15,Sex-Other,48
2020-07-16,Sex-Other,51
2020-07-17,Sex-Other,53
2020-07-18,Sex-Other,55
2020-07-19,Sex-Other,62
2020-07-20,Sex-Other,62
2020-07-21,Sex-Other,65
2020-07-22,Sex-Other,65
2020-07-23,Sex-Other,67
2020-07-24,Sex-Other,68
2020-07-25,Sex-Other,70
2020-07-26,Sex-Other,71
2020-07-27,Sex-Other,72
2020-07-28,Sex-Other,73
2020-07-29,Sex-Other,73
2020-07-30,Sex-Other,76
2020-07-31,Sex-Other,75
2020-08-01,Sex-Other,75
2020-08-02,Sex-Other,78
2020-08-03,Sex-Other,84
2020-08-04,Sex-Other,84
2020-08-05,Sex-Other,84
2020-08-06,Sex-Other,83
2020-08-07,Sex-Other,83
2020-08-08,Sex-Other,83
2020-08-09,Sex-Other,85
2020-08-10,Sex-Other,86
2020-08-11,Sex-Other,86
2020-08-12,Sex-Other,88
2020-08-13,Sex-Other,93
2020-08-14,Sex-Other,93
2020-08-15,Sex-Other,93
2020-08-16,Sex-Other,95
2020-08-17,Sex-Other,95
2020-08-18,Sex-Other,97
2020-08-19,Sex-Other,98
2020-08-20,Sex-Other,98
2020-08-21,Sex-Other,98
2020-08-22,Sex-Other,98
2020-08-23,Sex-Other,101
2020-08-24,Sex-Other,101
2020-08-25,Sex-Other,102
2020-08-26,Sex-Other,103
2020-08-27,Sex-Other,104
2020-08-28,Sex-Other,105
2020-08-29,Sex-Other,110
2020-08-30,Sex-Other,112
2020-08-31,Sex-Other,113
2020-09-01,Sex-Other,114
2020-09-02,Sex-Other,115
2020-09-03,Sex-Other,115
2020-09-04,Sex-Other,118
2020-09-05,Sex-Other,118
2020-09-06,Sex-Other,118
2020-09-07,Sex-Other,118
2020-09-08,Sex-Other,117
2020-09-09,Sex-Other,118
2020-09-10,Sex-Other,120
2020-09-11,Sex-Other,124
2020-09-12,Sex-Other,124
2020-09-13,Sex-Other,124
2020-09-14,Sex-Other,124
2020-09-15,Sex-Other,124
2020-09-16,Sex-Other,124
2020-09-17,Sex-Other,125
2020-09-18,Sex-Other,126
2020-09-19,Sex-Other,126
2020-09-20,Sex-Other,126
2020-09-21,Sex-Other,135
2020-09-22,Sex-Other,135
2020-09-23,Sex-Other,135
2020-09-24,Sex-Other,139
2020-09-25,Sex-Other,139
2020-09-26,Sex-Other,139
2020-09-27,Sex-Other,141
2020-09-28,Sex-Other,140
2020-09-29,Sex-Other,140
2020-09-30,Sex-Other,141
2020-10-01,Sex-Other,141
2020-10-02,Sex-Other,142
2020-10-03,Sex-Other,143
2020-10-04,Sex-Other,143
2020-10-05,Sex-Other,144
2020-10-06,Sex-Other,144
2020-10-07,Sex-Other,146
2020-10-08,Sex-Other,146
2020-10-09,Sex-Other,147
2020-10-10,Sex-Other,150
2020-10-11,Sex-Other,150
2020-10-12,Sex-Other,150
2020-10-13,Sex-Other,151
2020-10-14,Sex-Other,152
2020-10-15,Sex-Other,153
2020-10-16,Sex-Other,154
2020-10-17,Sex-Other,161
2020-10-18,Sex-Other,161
2020-10-19,Sex-Other,161
2020-10-20,Sex-Other,161
2020-10-21,Sex-Other,168
2020-10-22,Sex-Other,174
2020-10-23,Sex-Other,176
2020-10-24,Sex-Other,176
2020-10-25,Sex-Other,175
2020-10-26,Sex-Other,175
2020-10-27,Sex-Other,175
2020-10-28,Sex-Other,175
2020-10-29,Sex-Other,175
2020-10-30,Sex-Other,177
2020-10-31,Sex-Other,177
2020-11-01,Sex-Other,177
2020-11-02,Sex-Other,179
2020-11-03,Sex-Other,182
2020-11-04,Sex-Other,182
2020-11-05,Sex-Other,182
2020-11-06,Sex-Other,183
2020-11-07,Sex-Other,184
2020-11-08,Sex-Other,184
2020-11-09,Sex-Other,185
2020-11-10,Sex-Other,186
2020-11-11,Sex-Other,187
2020-11-12,Sex-Other,188
2020-11-13,Sex-Other,188
2020-11-14,Sex-Other,188
2020-11-15,Sex-Other,188
2020-11-16,Sex-Other,193
2020-11-17,Sex-Other,194
2020-11-18,Sex-Other,198
2020-11-19,Sex-Other,198
2020-11-20,Sex-Other,199
2020-11-21,Sex-Other,200
2020-11-22,Sex-Other,201
2020-11-23,Sex-Other,202
2020-11-24,Sex-Other,202
2020-11-25,Sex-Other,202
2020-11-26,Sex-Other,203
2020-11-27,Sex-Other,203
2020-11-28,Sex-Other,206
2020-11-29,Sex-Other,207
2020-11-30,Sex-Other,209
2020-12-01,Sex-Other,211
2020-12-02,Sex-Other,216
2020-12-03,Sex-Other,216
2020-12-04,Sex-Other,216
2020-12-05,Sex-Other,217
2020-12-06,Sex-Other,222
2020-12-07,Sex-Other,222
2020-12-08,Sex-Other,224
2020-12-09,Sex-Other,224
2020-12-10,Sex-Other,227
2020-12-11,Sex-Other,231
2020-12-12,Sex-Other,233
2020-12-13,Sex-Other,234
2020-12-14,Sex-Other,235
2020-12-15,Sex-Other,238
2020-12-16,Sex-Other,240
2020-12-17,Sex-Other,245
2020-12-18,Sex-Other,249
2020-12-19,Sex-Other,254
2020-12-20,Sex-Other,257
2020-12-21,Sex-Other,261
2020-12-22,Sex-Other,271
2020-12-23,Sex-Other,272
2020-12-24,Sex-Other,272
2020-12-25,Sex-Other,278
2020-12-26,Sex-Other,282
2020-12-27,Sex-Other,287
2020-12-28,Sex-Other,288
2020-12-29,Sex-Other,294
2020-12-30,Sex-Other,295
2020-12-31,Sex-Other,301
2021-01-01,Sex-Other,311
2021-01-02,Sex-Other,312
2021-01-03,Sex-Other,312
2021-01-04,Sex-Other,317
2021-01-05,Sex-Other,326
2021-01-06,Sex-Other,335
2021-01-07,Sex-Other,341
2021-01-08,Sex-Other,343
2021-01-09,Sex-Other,351
2021-01-10,Sex-Other,361
2021-01-11,Sex-Other,367
2021-01-12,Sex-Other,365
2021-01-13,Sex-Other,369
2021-01-14,Sex-Other,369
2021-01-15,Sex-Other,373
2021-01-16,Sex-Other,379
2021-01-17,Sex-Other,383
2021-01-18,Sex-Other,384
2021-01-19,Sex-Other,392
2021-01-20,Sex-Other,396
2021-01-21,Sex-Other,400
2021-01-22,Sex-Other,407
2021-01-23,Sex-Other,408
2021-01-24,Sex-Other,416
2021-01-25,Sex-Other,419
2021-01-26,Sex-Other,424
2021-01-27,Sex-Other,430
2021-01-28,Sex-Other,437
2021-01-29,Sex-Other,440
2021-01-30,Sex-Other,442
2021-01-31,Sex-Other,444
2021-02-01,Sex-Other,447
2021-02-02,Sex-Other,449
2021-02-03,Sex-Other,466
2021-02-04,Sex-Other,469
2021-02-05,Sex-Other,471
2021-02-06,Sex-Other,473
2021-02-07,Sex-Other,475
2021-02-08,Sex-Other,482
2021-02-09,Sex-Other,486
2021-02-10,Sex-Other,494
2021-02-11,Sex-Other,497
2021-02-12,Sex-Other,502
2021-02-13,Sex-Other,505
2021-02-14,Sex-Other,509
2021-02-15,Sex-Other,514
2021-02-16,Sex-Other,519
2021-02-17,Sex-Other,520
2021-02-18,Sex-Other,524
2021-02-19,Sex-Other,530
2021-02-20,Sex-Other,532
2021-02-21,Sex-Other,535
2021-02-22,Sex-Other,539
2021-02-23,Sex-Other,541
2021-02-24,Sex-Other,542
2021-02-25,Sex-Other,546
2021-02-26,Sex-Other,551
2021-02-27,Sex-Other,556
2021-02-28,Sex-Other,559
2021-03-01,Sex-Other,602
2021-03-02,Sex-Other,677
2021-03-03,Sex-Other,754
2021-03-04,Sex-Other,571
2021-03-05,Sex-Other,580
2021-03-06,Sex-Other,582
2021-03-07,Sex-Other,586
2021-03-08,Sex-Other,629
2021-03-09,Sex-Other,679
2021-03-10,Sex-Other,679
2021-03-11,Sex-Other,698
2021-03-12,Sex-Other,731
2021-03-13,Sex-Other,610
2021-03-14,Sex-Other,610
2021-03-15,Sex-Other,609
2021-03-16,Sex-Other,666
2021-03-17,Sex-Other,667
2021-03-18,Sex-Other,641
2021-03-19,Sex-Other,643
2021-03-20,Sex-Other,647
2021-03-21,Sex-Other,648
2021-03-22,Sex-Other,721
2021-03-23,Sex-Other,758
2021-03-24,Sex-Other,784
2021-03-25,Sex-Other,843
2021-03-26,Sex-Other,919
2021-03-27,Sex-Other,980
2021-03-28,Sex-Other,981
2021-03-29,Sex-Other,1039
2021-03-30,Sex-Other,1108
2021-03-31,Sex-Other,1039
2021-04-01,Sex-Other,1163
2021-04-02,Sex-Other,1204
2021-04-03,Sex-Other,1246
2021-04-04,Sex-Other,1247
2021-04-05,Sex-Other,1271
2021-04-06,Sex-Other,1296
2021-04-07,Sex-Other,1324
2021-04-08,Sex-Other,1351
2021-04-09,Sex-Other,1390
2021-04-10,Sex-Other,1433
2021-04-11,Sex-Other,1434
2021-04-12,Sex-Other,1453
2021-04-13,Sex-Other,1482
2021-04-14,Sex-Other,1520
2021-04-15,Sex-Other,1539
2021-04-16,Sex-Other,1539
2021-04-17,Sex-Other,1539
2021-04-18,Sex-Other,1539
2021-04-19,Sex-Other,1539
2021-04-20,Sex-Other,1539
2021-04-21,Sex-Other,1539
2021-04-22,Sex-Other,1539
2021-04-23,Sex-Other,1539
2021-04-24,Sex-Other,1539
2021-04-25,Sex-Other,1539
2021-04-26,Sex-Other,1539
2021-04-27,Sex-Other,1539
2021-04-28,Sex-Other,1539
2021-04-29,Sex-Other,1539
2021-04-30,Sex-Other,1539
2021-05-01,Sex-Other,1539
2021-05-02,Sex-Other,1539
2021-05-03,Sex-Other,1539
2021-05-04,Sex-Other,1539
2021-05-05,Sex-Other,1539
2021-05-06,Sex-Other,1539
2021-05-07,Sex-Other,1539
2021-05-08,Sex-Other,1539
2021-05-09,Sex-Other,1539
2021-05-10,Sex-Other,1539
2021-05-11,Sex-Other,1539
2021-05-12,Sex-Other,1539
2021-05-13,Sex-Other,1539
2021-05-14,Sex-Other,1539
2021-05-15,Sex-Other,1539
2021-05-16,Sex-Other,1539
2021-05-17,Sex-Other,1539
2021-05-18,Sex-Other,1539
2021-05-19,Sex-Other,1539
2021-05-20,Sex-Other,1539
2021-05-21,Sex-Other,1539
2021-05-22,Sex-Other,1539
2021-05-23,Sex-Other,1539
2021-05-24,Sex-Other,1539
2021-05-25,Sex-Other,1539
2021-05-26,Sex-Other,1539
2021-05-27,Sex-Other,1539
2021-05-28,Sex-Other,1539
2021-05-29,Sex-Other,1539
2021-05-30,Sex-Other,1539
2021-05-31,Sex-Other,1539
2021-06-01,Sex-Other,1539
2021-06-02,Sex-Other,1539
2021-06-03,Sex-Other,1539
2021-06-04,Sex-Other,1539
2021-06-05,Sex-Other,1539
2021-06-06,Sex-Other,1539
2021-06-07,Sex-Other,1539
2021-06-08,Sex-Other,1539
2021-06-09,Sex-Other,1539
2021-06-10,Sex-Other,1539
2021-06-11,Sex-Other,1539
2021-06-12,Sex-Other,1539
