Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count,Cumulative Death Count,Newly Reported Death Count
2020-05-24,Sex-Other,10,0,0,0
2020-05-25,Sex-Other,10,0,0,0
2020-05-26,Sex-Other,10,0,0,0
2020-05-27,Sex-Other,10,0,0,0
2020-05-28,Sex-Other,10,0,0,0
2020-05-29,Sex-Other,10,0,0,0
2020-05-30,Sex-Other,10,0,0,0
2020-05-31,Sex-Other,10,0,0,0
2020-06-01,Sex-Other,10,0,0,0
2020-06-02,Sex-Other,10,0,0,0
2020-06-03,Sex-Other,10,0,0,0
2020-06-04,Sex-Other,10,0,0,0
2020-06-05,Sex-Other,10,0,0,0
2020-06-06,Sex-Other,10,0,0,0
2020-06-07,Sex-Other,10,0,0,0
2020-06-08,Sex-Other,10,0,0,0
2020-06-09,Sex-Other,10,0,0,0
2020-06-10,Sex-Other,10,0,0,0
2020-06-11,Sex-Other,10,0,0,0
2020-06-12,Sex-Other,10,0,0,0
2020-06-13,Sex-Other,10,0,0,0
2020-06-14,Sex-Other,10,0,0,0
2020-06-15,Sex-Other,10,0,0,0
2020-06-16,Sex-Other,10,0,0,0
2020-06-17,Sex-Other,10,0,0,0
2020-06-18,Sex-Other,10,0,0,0
2020-06-19,Sex-Other,11,1,0,0
2020-06-20,Sex-Other,11,0,0,0
2020-06-21,Sex-Other,11,0,0,0
2020-06-22,Sex-Other,11,0,0,0
2020-06-23,Sex-Other,11,0,0,0
2020-06-24,Sex-Other,11,0,0,0
2020-06-25,Sex-Other,11,0,0,0
2020-06-26,Sex-Other,12,1,0,0
2020-06-27,Sex-Other,12,0,0,0
2020-06-28,Sex-Other,12,0,0,0
2020-06-29,Sex-Other,12,0,0,0
2020-06-30,Sex-Other,12,0,0,0
2020-07-01,Sex-Other,17,5,0,0
2020-07-02,Sex-Other,17,0,0,0
2020-07-03,Sex-Other,17,0,0,0
2020-07-04,Sex-Other,17,0,0,0
2020-07-05,Sex-Other,17,0,0,0
2020-07-06,Sex-Other,17,0,0,0
2020-07-07,Sex-Other,17,0,0,0
2020-07-08,Sex-Other,17,0,0,0
2020-07-09,Sex-Other,17,0,0,0
2020-07-10,Sex-Other,17,0,0,0
2020-07-11,Sex-Other,20,3,0,0
2020-07-12,Sex-Other,28,8,0,0
2020-07-13,Sex-Other,38,10,0,0
2020-07-14,Sex-Other,45,7,0,0
2020-07-15,Sex-Other,48,3,0,0
2020-07-16,Sex-Other,51,3,0,0
2020-07-17,Sex-Other,53,2,0,0
2020-07-18,Sex-Other,55,2,0,0
2020-07-19,Sex-Other,62,7,0,0
2020-07-20,Sex-Other,62,0,0,0
2020-07-21,Sex-Other,65,3,0,0
2020-07-22,Sex-Other,65,0,0,0
2020-07-23,Sex-Other,67,2,0,0
2020-07-24,Sex-Other,68,1,0,0
2020-07-25,Sex-Other,70,2,0,0
2020-07-26,Sex-Other,71,1,0,0
2020-07-27,Sex-Other,72,1,0,0
2020-07-28,Sex-Other,73,1,0,0
2020-07-29,Sex-Other,73,0,0,0
2020-07-30,Sex-Other,76,3,0,0
2020-07-31,Sex-Other,76,0,0,0
2020-08-01,Sex-Other,76,0,0,0
2020-08-02,Sex-Other,78,2,0,0
2020-08-03,Sex-Other,84,6,0,0
2020-08-04,Sex-Other,84,0,0,0
2020-08-05,Sex-Other,84,0,0,0
2020-08-06,Sex-Other,84,0,0,0
2020-08-07,Sex-Other,84,0,0,0
2020-08-08,Sex-Other,84,0,0,0
2020-08-09,Sex-Other,85,1,0,0
2020-08-10,Sex-Other,86,1,0,0
2020-08-11,Sex-Other,86,0,0,0
2020-08-12,Sex-Other,88,2,0,0
2020-08-13,Sex-Other,93,5,0,0
2020-08-14,Sex-Other,93,0,0,0
2020-08-15,Sex-Other,93,0,0,0
2020-08-16,Sex-Other,95,2,0,0
2020-08-17,Sex-Other,95,0,0,0
2020-08-18,Sex-Other,97,2,0,0
2020-08-19,Sex-Other,98,1,0,0
2020-08-20,Sex-Other,98,0,0,0
2020-08-21,Sex-Other,98,0,0,0
2020-08-22,Sex-Other,98,0,0,0
2020-08-23,Sex-Other,101,3,0,0
2020-08-24,Sex-Other,101,0,0,0
2020-08-25,Sex-Other,102,1,0,0
2020-08-26,Sex-Other,103,1,0,0
2020-08-27,Sex-Other,104,1,0,0
2020-08-28,Sex-Other,105,1,0,0
2020-08-29,Sex-Other,110,5,0,0
2020-08-30,Sex-Other,112,2,0,0
2020-08-31,Sex-Other,113,1,0,0
2020-09-01,Sex-Other,114,1,0,0
2020-09-02,Sex-Other,115,1,0,0
2020-09-03,Sex-Other,115,0,0,0
2020-09-04,Sex-Other,118,3,0,0
2020-09-05,Sex-Other,118,0,0,0
2020-09-06,Sex-Other,118,0,0,0
2020-09-07,Sex-Other,118,0,0,0
2020-09-08,Sex-Other,118,0,0,0
2020-09-09,Sex-Other,118,0,0,0
2020-09-10,Sex-Other,120,2,0,0
2020-09-11,Sex-Other,124,4,0,0
2020-09-12,Sex-Other,124,0,0,0
2020-09-13,Sex-Other,124,0,0,0
2020-09-14,Sex-Other,124,0,0,0
2020-09-15,Sex-Other,124,0,0,0
2020-09-16,Sex-Other,124,0,0,0
2020-09-17,Sex-Other,125,1,0,0
2020-09-18,Sex-Other,126,1,0,0
2020-09-19,Sex-Other,126,0,0,0
2020-09-20,Sex-Other,126,0,0,0
2020-09-21,Sex-Other,135,9,0,0
2020-09-22,Sex-Other,135,0,0,0
2020-09-23,Sex-Other,135,0,0,0
2020-09-24,Sex-Other,139,4,0,0
2020-09-25,Sex-Other,139,0,0,0
2020-09-26,Sex-Other,139,0,0,0
2020-09-27,Sex-Other,141,2,0,0
2020-09-28,Sex-Other,141,0,0,0
2020-09-29,Sex-Other,141,0,0,0
2020-09-30,Sex-Other,141,0,0,0
2020-10-01,Sex-Other,141,0,0,0
2020-10-02,Sex-Other,142,1,0,0
2020-10-03,Sex-Other,143,1,0,0
2020-10-04,Sex-Other,143,0,0,0
2020-10-05,Sex-Other,144,1,0,0
2020-10-06,Sex-Other,144,0,0,0
2020-10-07,Sex-Other,146,2,0,0
2020-10-08,Sex-Other,146,0,0,0
2020-10-09,Sex-Other,147,1,0,0
2020-10-10,Sex-Other,150,3,0,0
2020-10-11,Sex-Other,150,0,0,0
2020-10-12,Sex-Other,150,0,0,0
2020-10-13,Sex-Other,151,1,0,0
2020-10-14,Sex-Other,152,1,0,0
2020-10-15,Sex-Other,153,1,0,0
2020-10-16,Sex-Other,154,1,0,0
2020-10-17,Sex-Other,161,7,0,0
2020-10-18,Sex-Other,161,0,0,0
2020-10-19,Sex-Other,161,0,0,0
2020-10-20,Sex-Other,161,0,0,0
2020-10-21,Sex-Other,168,7,0,0
2020-10-22,Sex-Other,174,6,0,0
2020-10-23,Sex-Other,175,1,0,0
2020-10-24,Sex-Other,175,0,0,0
2020-10-25,Sex-Other,175,0,0,0
2020-10-26,Sex-Other,175,0,0,0
2020-10-27,Sex-Other,175,0,0,0
2020-10-28,Sex-Other,175,0,0,0
2020-10-29,Sex-Other,175,0,0,0
2020-10-30,Sex-Other,177,2,0,0
2020-10-31,Sex-Other,177,0,0,0
2020-11-01,Sex-Other,177,0,0,0
2020-11-02,Sex-Other,179,2,0,0
2020-11-03,Sex-Other,182,3,0,0
2020-11-04,Sex-Other,182,0,0,0
2020-11-05,Sex-Other,182,0,0,0
2020-11-06,Sex-Other,183,1,0,0
2020-11-07,Sex-Other,184,1,0,0
2020-11-08,Sex-Other,184,0,0,0
2020-11-09,Sex-Other,185,1,0,0
2020-11-10,Sex-Other,186,1,0,0
2020-11-11,Sex-Other,187,1,0,0
2020-11-12,Sex-Other,188,1,0,0
2020-11-13,Sex-Other,188,0,0,0
2020-11-14,Sex-Other,188,0,0,0
2020-11-15,Sex-Other,188,0,0,0
2020-11-16,Sex-Other,193,5,0,0
2020-11-17,Sex-Other,194,1,0,0
2020-11-18,Sex-Other,198,4,0,0
2020-11-19,Sex-Other,198,0,0,0
2020-11-20,Sex-Other,199,1,0,0
2020-11-21,Sex-Other,200,1,0,0
2020-11-22,Sex-Other,201,1,0,0
2020-11-23,Sex-Other,202,1,0,0
2020-11-24,Sex-Other,202,0,0,0
2020-11-25,Sex-Other,202,0,0,0
2020-11-26,Sex-Other,203,1,0,0
2020-11-27,Sex-Other,203,0,0,0
2020-11-28,Sex-Other,206,3,0,0
2020-11-29,Sex-Other,207,1,0,0
2020-11-30,Sex-Other,209,2,0,0
2020-12-01,Sex-Other,211,2,0,0
2020-12-02,Sex-Other,216,5,0,0
2020-12-03,Sex-Other,216,0,0,0
2020-12-04,Sex-Other,216,0,0,0
2020-12-05,Sex-Other,217,1,0,0
2020-12-06,Sex-Other,222,5,0,0
2020-12-07,Sex-Other,222,0,0,0
2020-12-08,Sex-Other,224,2,0,0
2020-12-09,Sex-Other,224,0,0,0
2020-12-10,Sex-Other,227,3,0,0
2020-12-11,Sex-Other,231,4,0,0
2020-12-12,Sex-Other,233,2,0,0
2020-12-13,Sex-Other,234,1,0,0
2020-12-14,Sex-Other,235,1,0,0
2020-12-15,Sex-Other,238,3,0,0
2020-12-16,Sex-Other,240,2,0,0
2020-12-17,Sex-Other,245,5,0,0
2020-12-18,Sex-Other,249,4,0,0
2020-12-19,Sex-Other,254,5,0,0
2020-12-20,Sex-Other,257,3,0,0
2020-12-21,Sex-Other,261,4,0,0
2020-12-22,Sex-Other,271,10,0,0
2020-12-23,Sex-Other,272,1,0,0
2020-12-24,Sex-Other,272,0,0,0
2020-12-25,Sex-Other,278,6,0,0
2020-12-26,Sex-Other,282,4,0,0
2020-12-27,Sex-Other,287,5,0,0
2020-12-28,Sex-Other,288,1,0,0
2020-12-29,Sex-Other,294,6,0,0
2020-12-30,Sex-Other,295,1,0,0
2020-12-31,Sex-Other,301,6,0,0
2021-01-01,Sex-Other,311,10,0,0
2021-01-02,Sex-Other,312,1,0,0
2021-01-03,Sex-Other,312,0,0,0
2021-01-04,Sex-Other,317,5,0,0
2021-01-05,Sex-Other,326,9,0,0
2021-01-06,Sex-Other,335,9,0,0
2021-01-07,Sex-Other,341,6,0,0
2021-01-08,Sex-Other,343,2,0,0
2021-01-09,Sex-Other,351,8,0,0
2021-01-10,Sex-Other,361,10,0,0
2021-01-11,Sex-Other,367,6,0,0
2021-01-12,Sex-Other,368,1,0,0
2021-01-13,Sex-Other,369,1,0,0
2021-01-14,Sex-Other,369,0,0,0
2021-01-15,Sex-Other,373,4,0,0
2021-01-16,Sex-Other,379,6,0,0
2021-01-17,Sex-Other,383,4,0,0
2021-01-18,Sex-Other,384,1,0,0
2021-01-19,Sex-Other,392,8,0,0
2021-01-20,Sex-Other,396,4,0,0
2021-01-21,Sex-Other,400,4,0,0
2021-01-22,Sex-Other,407,7,0,0
2021-01-23,Sex-Other,408,1,0,0
2021-01-24,Sex-Other,416,8,0,0
2021-01-25,Sex-Other,419,3,0,0
2021-01-26,Sex-Other,424,5,0,0
2021-01-27,Sex-Other,430,6,0,0
2021-01-28,Sex-Other,437,7,0,0
2021-01-29,Sex-Other,440,3,0,0
2021-01-30,Sex-Other,442,2,0,0
2021-01-31,Sex-Other,444,2,0,0
2021-02-01,Sex-Other,447,3,0,0
2021-02-02,Sex-Other,449,2,0,0
2021-02-03,Sex-Other,466,17,0,0
2021-02-04,Sex-Other,469,3,0,0
2021-02-05,Sex-Other,471,2,0,0
2021-02-06,Sex-Other,473,2,0,0
2021-02-07,Sex-Other,475,2,0,0
2021-02-08,Sex-Other,482,7,0,0
2021-02-09,Sex-Other,486,4,0,0
2021-02-10,Sex-Other,494,8,0,0
2021-02-11,Sex-Other,497,3,0,0
2021-02-12,Sex-Other,502,5,0,0
2021-02-13,Sex-Other,505,3,0,0
2021-02-14,Sex-Other,509,4,0,0
2021-02-15,Sex-Other,514,5,0,0
2021-02-16,Sex-Other,519,5,0,0
2021-02-17,Sex-Other,520,1,0,0
2021-02-18,Sex-Other,524,4,0,0
2021-02-19,Sex-Other,530,6,0,0
2021-02-20,Sex-Other,532,2,0,0
2021-02-21,Sex-Other,535,3,0,0
2021-02-22,Sex-Other,539,4,0,0
2021-02-23,Sex-Other,541,2,0,0
2021-02-24,Sex-Other,542,1,0,0
2021-02-25,Sex-Other,546,4,0,0
2021-02-26,Sex-Other,551,5,0,0
2021-02-27,Sex-Other,556,5,0,0
2021-02-28,Sex-Other,559,3,0,0
2021-03-01,Sex-Other,559,0,0,0
2021-03-02,Sex-Other,559,0,0,0
2021-03-03,Sex-Other,559,0,0,0
2021-03-04,Sex-Other,571,12,0,0
2021-03-05,Sex-Other,580,9,0,0
2021-03-06,Sex-Other,582,2,0,0
2021-03-07,Sex-Other,586,4,0,0
2021-03-08,Sex-Other,629,43,0,0
2021-03-09,Sex-Other,629,0,0,0
2021-03-10,Sex-Other,629,0,0,0
2021-03-11,Sex-Other,629,0,0,0
2021-03-12,Sex-Other,629,0,0,0
2021-03-13,Sex-Other,629,0,0,0
2021-03-14,Sex-Other,629,0,0,0
2021-03-15,Sex-Other,629,0,0,0
2021-03-16,Sex-Other,629,0,0,0
2021-03-17,Sex-Other,629,0,0,0
2021-03-18,Sex-Other,641,12,0,0
2021-03-19,Sex-Other,643,2,0,0
2021-03-20,Sex-Other,647,4,0,0
2021-03-21,Sex-Other,648,1,0,0
2021-03-22,Sex-Other,721,73,0,0
2021-03-23,Sex-Other,758,37,0,0
2021-03-24,Sex-Other,784,26,0,0
2021-03-25,Sex-Other,843,59,0,0
2021-03-26,Sex-Other,919,76,0,0
2021-03-27,Sex-Other,980,61,0,0
2021-03-28,Sex-Other,981,1,0,0
2021-03-29,Sex-Other,1039,58,0,0
2021-03-30,Sex-Other,1108,69,0,0
2021-03-31,Sex-Other,1136,28,0,0
2021-04-01,Sex-Other,1163,27,0,0
2021-04-02,Sex-Other,1204,41,0,0
2021-04-03,Sex-Other,1246,42,0,0
2021-04-04,Sex-Other,1247,1,0,0
2021-04-05,Sex-Other,1271,24,0,0
2021-04-06,Sex-Other,1296,25,0,0
2021-04-07,Sex-Other,1324,28,0,0
2021-04-08,Sex-Other,1351,27,0,0
2021-04-09,Sex-Other,1390,39,0,0
2021-04-10,Sex-Other,1433,43,0,0
2021-04-11,Sex-Other,1434,1,0,0
2021-04-12,Sex-Other,1453,19,0,0
2021-04-13,Sex-Other,1482,29,0,0
2021-04-14,Sex-Other,1520,38,0,0
2021-04-15,Sex-Other,1539,19,0,0
2021-04-16,Sex-Other,1539,0,0,0
2021-04-17,Sex-Other,1539,0,0,0
2021-04-18,Sex-Other,1539,0,0,0
2021-04-19,Sex-Other,1539,0,0,0
2021-04-20,Sex-Other,1539,0,0,0
2021-04-21,Sex-Other,1539,0,0,0
2021-04-22,Sex-Other,1539,0,0,0
2021-04-23,Sex-Other,1539,0,0,0
2021-04-24,Sex-Other,1539,0,0,0
2021-04-25,Sex-Other,1539,0,0,0
2021-04-26,Sex-Other,1539,0,0,0
2021-04-27,Sex-Other,1539,0,0,0
2021-04-28,Sex-Other,1539,0,0,0
2021-04-29,Sex-Other,1539,0,0,0
2021-04-30,Sex-Other,1539,0,0,0
2021-05-01,Sex-Other,1539,0,0,0
2021-05-02,Sex-Other,1539,0,0,0
2021-05-03,Sex-Other,1539,0,0,0
2021-05-04,Sex-Other,1539,0,0,0
2021-05-05,Sex-Other,1539,0,0,0
2021-05-06,Sex-Other,1539,0,0,0
2021-05-07,Sex-Other,1539,0,0,0
2021-05-08,Sex-Other,1539,0,0,0
2021-05-09,Sex-Other,1539,0,0,0
2021-05-10,Sex-Other,1539,0,0,0
2021-05-11,Sex-Other,1539,0,0,0
2021-05-12,Sex-Other,1539,0,0,0
2021-05-13,Sex-Other,1539,0,0,0
2021-05-14,Sex-Other,1539,0,0,0
2021-05-15,Sex-Other,1539,0,0,0
2021-05-16,Sex-Other,1539,0,0,0
2021-05-17,Sex-Other,1539,0,0,0
2021-05-18,Sex-Other,1539,0,0,0
2021-05-19,Sex-Other,1539,0,0,0
2021-05-20,Sex-Other,1539,0,0,0
2021-05-21,Sex-Other,1539,0,0,0
2021-05-22,Sex-Other,1539,0,0,0
2021-05-23,Sex-Other,1539,0,0,0
2021-05-24,Sex-Other,1539,0,0,0
2021-05-25,Sex-Other,1539,0,0,0
2021-05-26,Sex-Other,1539,0,0,0
2021-05-27,Sex-Other,1539,0,0,0
2021-05-28,Sex-Other,1539,0,0,0
2021-05-29,Sex-Other,1539,0,0,0
2021-05-30,Sex-Other,1539,0,0,0
2021-05-31,Sex-Other,1539,0,0,0
2021-06-01,Sex-Other,1539,0,0,0
2021-06-02,Sex-Other,1539,0,0,0
2021-06-03,Sex-Other,1539,0,0,0
2021-06-04,Sex-Other,1539,0,0,0
2021-06-05,Sex-Other,1539,0,0,0
2021-06-06,Sex-Other,1539,0,0,0
2021-06-07,Sex-Other,1539,0,0,0
2021-06-08,Sex-Other,1539,0,0,0
2021-06-09,Sex-Other,1539,0,0,0
2021-06-10,Sex-Other,1539,0,0,0
2021-06-11,Sex-Other,1539,0,0,0
2021-06-12,Sex-Other,1539,0,0,0
2020-03-28,Age-0to17,0,0,0,0
2020-03-29,Age-0to17,0,0,0,0
2020-03-30,Age-0to17,0,0,0,0
2020-03-31,Age-0to17,0,0,0,0
2020-04-01,Age-0to17,0,0,0,0
2020-04-02,Age-0to17,0,0,0,0
2020-04-03,Age-0to17,0,0,0,0
2020-04-04,Age-0to17,0,0,0,0
2020-04-05,Age-0to17,0,0,0,0
2020-04-06,Age-0to17,0,0,0,0
2020-04-07,Age-0to17,0,0,0,0
2020-04-08,Age-0to17,0,0,0,0
2020-04-09,Age-0to17,0,0,0,0
2020-04-10,Age-0to17,0,0,0,0
2020-04-11,Age-0to17,0,0,0,0
2020-04-12,Age-0to17,0,0,0,0
2020-04-13,Age-0to17,0,0,0,0
2020-04-14,Age-0to17,0,0,0,0
2020-04-15,Age-0to17,0,0,0,0
2020-04-16,Age-0to17,0,0,0,0
2020-04-17,Age-0to17,0,0,0,0
2020-04-18,Age-0to17,0,0,0,0
2020-04-19,Age-0to17,0,0,0,0
2020-04-20,Age-0to17,0,0,0,0
2020-04-21,Age-0to17,0,0,0,0
2020-04-22,Age-0to17,0,0,0,0
2020-04-23,Age-0to17,0,0,0,0
2020-04-24,Age-0to17,0,0,0,0
2020-04-25,Age-0to17,0,0,0,0
2020-04-26,Age-0to17,0,0,0,0
2020-04-27,Age-0to17,0,0,0,0
2020-04-28,Age-0to17,0,0,0,0
2020-04-29,Age-0to17,0,0,0,0
2020-04-30,Age-0to17,0,0,0,0
2020-05-01,Age-0to17,0,0,0,0
2020-05-02,Age-0to17,0,0,0,0
2020-05-03,Age-0to17,0,0,0,0
2020-05-04,Age-0to17,0,0,0,0
2020-05-05,Age-0to17,0,0,0,0
2020-05-06,Age-0to17,0,0,0,0
2020-05-07,Age-0to17,0,0,0,0
2020-05-08,Age-0to17,0,0,0,0
2020-05-09,Age-0to17,0,0,0,0
2020-05-10,Age-0to17,0,0,0,0
2020-05-11,Age-0to17,0,0,0,0
2020-05-12,Age-0to17,0,0,0,0
2020-05-13,Age-0to17,0,0,0,0
2020-05-14,Age-0to17,0,0,0,0
2020-05-15,Age-0to17,0,0,0,0
2020-05-16,Age-0to17,0,0,0,0
2020-05-17,Age-0to17,0,0,0,0
2020-05-18,Age-0to17,0,0,0,0
2020-05-19,Age-0to17,0,0,0,0
2020-05-20,Age-0to17,0,0,0,0
2020-05-21,Age-0to17,0,0,0,0
2020-05-22,Age-0to17,0,0,0,0
2020-05-23,Age-0to17,0,0,0,0
2020-05-24,Age-0to17,0,0,0,0
2020-05-25,Age-0to17,0,0,0,0
2020-05-26,Age-0to17,0,0,0,0
2020-05-27,Age-0to17,0,0,0,0
2020-05-28,Age-0to17,0,0,0,0
2020-05-29,Age-0to17,0,0,0,0
2020-05-30,Age-0to17,0,0,0,0
2020-05-31,Age-0to17,0,0,0,0
2020-06-01,Age-0to17,0,0,0,0
2020-06-02,Age-0to17,0,0,0,0
2020-06-03,Age-0to17,0,0,0,0
2020-06-04,Age-0to17,0,0,0,0
2020-06-05,Age-0to17,0,0,0,0
2020-06-06,Age-0to17,0,0,0,0
2020-06-07,Age-0to17,0,0,0,0
2020-06-08,Age-0to17,0,0,0,0
2020-06-09,Age-0to17,0,0,0,0
2020-06-10,Age-0to17,0,0,0,0
2020-06-11,Age-0to17,0,0,0,0
2020-06-12,Age-0to17,0,0,0,0
2020-06-13,Age-0to17,0,0,0,0
2020-06-14,Age-0to17,0,0,0,0
2020-06-15,Age-0to17,0,0,0,0
2020-06-16,Age-0to17,0,0,0,0
2020-06-17,Age-0to17,0,0,0,0
2020-06-18,Age-0to17,0,0,0,0
2020-06-19,Age-0to17,0,0,0,0
2020-06-20,Age-0to17,0,0,0,0
2020-06-21,Age-0to17,0,0,0,0
2020-06-22,Age-0to17,0,0,0,0
2020-06-23,Age-0to17,0,0,0,0
2020-06-24,Age-0to17,0,0,0,0
2020-06-25,Age-0to17,0,0,0,0
2020-06-26,Age-0to17,0,0,0,0
2020-06-27,Age-0to17,0,0,0,0
2020-06-28,Age-0to17,0,0,0,0
2020-06-29,Age-0to17,0,0,0,0
2020-06-30,Age-0to17,0,0,0,0
2020-07-01,Age-0to17,0,0,0,0
2020-07-02,Age-0to17,0,0,0,0
2020-07-03,Age-0to17,0,0,0,0
2020-07-04,Age-0to17,0,0,0,0
2020-07-05,Age-0to17,0,0,0,0
2020-07-06,Age-0to17,0,0,0,0
2020-07-07,Age-0to17,0,0,0,0
2020-07-08,Age-0to17,0,0,0,0
2020-07-09,Age-0to17,0,0,0,0
2020-07-10,Age-0to17,0,0,0,0
2020-07-11,Age-0to17,0,0,0,0
2020-07-12,Age-0to17,0,0,0,0
2020-07-13,Age-0to17,0,0,0,0
2020-07-14,Age-0to17,0,0,0,0
2020-07-15,Age-0to17,0,0,0,0
2020-07-16,Age-0to17,0,0,0,0
2020-07-17,Age-0to17,0,0,0,0
2020-07-18,Age-0to17,0,0,0,0
2020-07-19,Age-0to17,0,0,0,0
2020-07-20,Age-0to17,0,0,0,0
2020-07-21,Age-0to17,0,0,0,0
2020-07-22,Age-0to17,0,0,0,0
2020-07-23,Age-0to17,0,0,0,0
2020-07-24,Age-0to17,0,0,0,0
2020-07-25,Age-0to17,0,0,0,0
2020-07-26,Age-0to17,0,0,0,0
2020-07-27,Age-0to17,0,0,0,0
2020-07-28,Age-0to17,0,0,0,0
2020-07-29,Age-0to17,0,0,0,0
2020-07-30,Age-0to17,0,0,0,0
2020-07-31,Age-0to17,0,0,0,0
2020-08-01,Age-0to17,0,0,0,0
2020-08-02,Age-0to17,0,0,0,0
2020-08-03,Age-0to17,0,0,0,0
2020-08-04,Age-0to17,0,0,0,0
2020-08-05,Age-0to17,0,0,0,0
2020-08-06,Age-0to17,0,0,0,0
2020-08-07,Age-0to17,0,0,0,0
2020-08-08,Age-0to17,0,0,0,0
2020-08-09,Age-0to17,0,0,0,0
2020-08-10,Age-0to17,0,0,0,0
2020-08-11,Age-0to17,0,0,0,0
2020-08-12,Age-0to17,0,0,0,0
2020-08-13,Age-0to17,0,0,0,0
2020-08-14,Age-0to17,0,0,0,0
2020-08-15,Age-0to17,0,0,0,0
2020-08-16,Age-0to17,0,0,0,0
2020-08-17,Age-0to17,0,0,0,0
2020-08-18,Age-0to17,0,0,0,0
2020-08-19,Age-0to17,0,0,0,0
2020-08-20,Age-0to17,0,0,0,0
2020-08-21,Age-0to17,0,0,0,0
2020-08-22,Age-0to17,0,0,0,0
2020-08-23,Age-0to17,0,0,0,0
2020-08-24,Age-0to17,0,0,0,0
2020-08-25,Age-0to17,0,0,0,0
2020-08-26,Age-0to17,0,0,0,0
2020-08-27,Age-0to17,0,0,0,0
2020-08-28,Age-0to17,0,0,0,0
2020-08-29,Age-0to17,0,0,0,0
2020-08-30,Age-0to17,0,0,0,0
2020-08-31,Age-0to17,0,0,0,0
2020-09-01,Age-0to17,0,0,0,0
2020-09-02,Age-0to17,0,0,0,0
2020-09-03,Age-0to17,0,0,0,0
2020-09-04,Age-0to17,0,0,0,0
2020-09-05,Age-0to17,0,0,0,0
2020-09-06,Age-0to17,0,0,0,0
2020-09-07,Age-0to17,0,0,0,0
2020-09-08,Age-0to17,0,0,0,0
2020-09-09,Age-0to17,0,0,0,0
2020-09-10,Age-0to17,0,0,0,0
2020-09-11,Age-0to17,0,0,0,0
2020-09-12,Age-0to17,0,0,0,0
2020-09-13,Age-0to17,0,0,0,0
2020-09-14,Age-0to17,0,0,0,0
2020-09-15,Age-0to17,0,0,0,0
2020-09-16,Age-0to17,0,0,0,0
2020-09-17,Age-0to17,0,0,0,0
2020-09-18,Age-0to17,0,0,0,0
2020-09-19,Age-0to17,0,0,0,0
2020-09-20,Age-0to17,0,0,0,0
2020-09-21,Age-0to17,0,0,0,0
2020-09-22,Age-0to17,0,0,0,0
2020-09-23,Age-0to17,0,0,0,0
2020-09-24,Age-0to17,0,0,0,0
2020-09-25,Age-0to17,0,0,0,0
2020-09-26,Age-0to17,0,0,0,0
2020-09-27,Age-0to17,0,0,0,0
2020-09-28,Age-0to17,0,0,0,0
2020-09-29,Age-0to17,0,0,0,0
2020-09-30,Age-0to17,0,0,0,0
2020-10-01,Age-0to17,0,0,0,0
2020-10-02,Age-0to17,0,0,0,0
2020-10-03,Age-0to17,0,0,0,0
2020-10-04,Age-0to17,0,0,0,0
2020-10-05,Age-0to17,0,0,0,0
2020-10-06,Age-0to17,0,0,0,0
2020-10-07,Age-0to17,0,0,0,0
2020-10-08,Age-0to17,0,0,0,0
2020-10-09,Age-0to17,0,0,0,0
2020-10-10,Age-0to17,0,0,0,0
2020-10-11,Age-0to17,0,0,0,0
2020-10-12,Age-0to17,0,0,0,0
2020-10-13,Age-0to17,0,0,0,0
2020-10-14,Age-0to17,0,0,0,0
2020-10-15,Age-0to17,0,0,0,0
2020-10-16,Age-0to17,0,0,0,0
2020-10-17,Age-0to17,0,0,0,0
2020-10-18,Age-0to17,0,0,0,0
2020-10-19,Age-0to17,0,0,0,0
2020-10-20,Age-0to17,0,0,0,0
2020-10-21,Age-0to17,0,0,0,0
2020-10-22,Age-0to17,0,0,0,0
2020-10-23,Age-0to17,0,0,0,0
2020-10-24,Age-0to17,0,0,0,0
2020-10-25,Age-0to17,0,0,0,0
2020-10-26,Age-0to17,0,0,0,0
2020-10-27,Age-0to17,0,0,0,0
2020-10-28,Age-0to17,0,0,0,0
2020-10-29,Age-0to17,0,0,0,0
2020-10-30,Age-0to17,0,0,0,0
2020-10-31,Age-0to17,0,0,0,0
2020-11-01,Age-0to17,0,0,0,0
2020-11-02,Age-0to17,0,0,0,0
2020-11-03,Age-0to17,0,0,0,0
2020-11-04,Age-0to17,0,0,0,0
2020-11-05,Age-0to17,0,0,0,0
2020-11-06,Age-0to17,0,0,0,0
2020-11-07,Age-0to17,0,0,0,0
2020-11-08,Age-0to17,0,0,0,0
2020-11-09,Age-0to17,0,0,0,0
2020-11-10,Age-0to17,0,0,0,0
2020-11-11,Age-0to17,0,0,0,0
2020-11-12,Age-0to17,0,0,0,0
2020-11-13,Age-0to17,0,0,0,0
2020-11-14,Age-0to17,0,0,0,0
2020-11-15,Age-0to17,0,0,0,0
2020-11-16,Age-0to17,0,0,0,0
2020-11-17,Age-0to17,0,0,0,0
2020-11-18,Age-0to17,0,0,0,0
2020-11-19,Age-0to17,0,0,0,0
2020-11-20,Age-0to17,0,0,0,0
2020-11-21,Age-0to17,0,0,0,0
2020-11-22,Age-0to17,0,0,0,0
2020-11-23,Age-0to17,0,0,0,0
2020-11-24,Age-0to17,0,0,0,0
2020-11-25,Age-0to17,0,0,0,0
2020-11-26,Age-0to17,0,0,0,0
2020-11-27,Age-0to17,0,0,0,0
